,platform,store,date,review,rating,category
6364,trenbe,google,20211015,저번에 백화점 오픈런 뛰러 갔다가 허탕 치고 돌아 왔는데 트렌비 알게 돼서 트렌비에서 구매했어요 가기 전에 트렌비 알았으면 헛고생 안 했을 텐데 ㅠㅠ 그래도 지금이라도 알게 돼서 다행이에요~~,5,전반적인 만족도&기타
6365,trenbe,apple,20211015,제가 좋아하는 브랜드랑 요즘 핫한 브랜드랑 다 모여 있어서 좋아용,5,상품 구색
6366,trenbe,google,20211015,신뢰,5,정품 안전성
6367,balaan,google,20211015,제품 파는 사이트에서 확대가 안된다니....뭘 자세히 볼수가 없고..깨알같은 글씨 읽기 싫어서 매번 타 싸이트로 가게된다,2,전반적인 만족도&기타
6368,trenbe,apple,20211015,지인 추천으로 앱 깔아봤는데 좋은 것 같아요,5,전반적인 만족도&기타
6369,trenbe,apple,20211015,CS 친절하네요!! 상담원분이 꼼꼼하게 설명해주셨어요,5,"상품 설명, 고객센터"
6370,trenbe,apple,20211015,해외직구 사이트 알아보다가 트렌비에서 지갑 구매했어요 잘 받았습니다!,5,전반적인 만족도&기타
6371,trenbe,apple,20211015,그냥흰화면이에요왜이러죠,1,앱 오류
6372,trenbe,google,20211014,명품 구매는 처음이라 고객센터에 전화했는데 친절하게 설명해주셔서 좋았습니다,5,"상품 설명, 고객센터"
6373,trenbe,google,20211014,어플 업데이트 했는데 왜 실행이안돼고 계속 최신버전으로 업데이트 하라고 뜨나요 ....... 해결해주세요,1,앱 오류
6374,trenbe,google,20211014,업데이트후 실행이 안됨,1,앱 오류
6375,trenbe,google,20211014,아니...... ㄴ업데이트하라해서 했는데 들어가지지도않고 네트워크오류라고뜨질않나....오픈런참여도못하네ㅡㅡ,1,앱 오류
6376,trenbe,google,20211014,기획전 잘 누리면 싸게 득템할 수 있어용 ㅎ,5,"가격&프로모션, 상품 구색"
6377,trenbe,google,20211014,인터넷으로 명품 사는 건 가품 같아서 꺼려졌는데 트렌비는 정품들만 모아둬서 좋은 것 같아요!,5,정품 안전성
6378,trenbe,google,20211014,명품 처음 사봤는데 어플 좋은 것 같아요~~ 둘러보기 편해요,5,UX/UI 편의성
6379,trenbe,google,20211014,그냥 살짝 둘러본다고 봤는데 1시간 훌쩍 지나가 있었어요 ㅋㅋㅋㅋㅋㅋ 브랜드 많이 모아둬서 좋네요,5,상품 구색
6380,trenbe,google,20211014,없음,5,전반적인 만족도&기타
6381,trenbe,google,20211014,집에서도 편하게 쇼핑 가능 ㅋ 힘들게 백화점 안 가도 돼요,5,UX/UI 편의성
6382,trenbe,google,20211014,업데이트하라고하는데ᆢ열기버튼만 나오네요 물건은 샀는데ᆢ진행상황 파악도 안되고 신로가 의심스럽네요,1,"정품 안전성, UX/UI 편의성, 앱 오류"
6383,trenbe,google,20211014,괜찮은 해외직구 사이트 찾다가 깔아봤어요~~ 둘러보기 편하게 되어 있어서 잘 이용하고 있습니다~,5,UX/UI 편의성
6384,trenbe,google,20211014,오늘 고객센터에 전화했는데 친절하게 상담해주셔서 좋았어요,5,고객센터
6385,trenbe,google,20211014,업데이트 하라고 떠서 업데이트했는데 계속 어플에 업데이트후 들어가란 안내만 뜨고 접속이 안되네요...,1,앱 오류
6386,trenbe,google,20211014,친구 추천으로 깔았는데 생각보다 괜찮네요! 한국에 없는 제품인 줄 알았는데 트렌비에 있어서 놀랬어요!!!,5,상품 구색
6387,trenbe,google,20211014,인터넷으로 명품 사면 가품 살까봐 걱정 많이 했는데 트렌비는 다 정품만 모아둔 거라고 해서 믿고 구매했어요! 감사합니다!,5,정품 안전성
6388,trenbe,google,20211014,왜자꾸 업데이트 하라고 하나요? 업데이트 했음에도 계속 업데이트를 하라고 합니다...,1,앱 오류
6389,trenbe,google,20211014,GOOD,5,전반적인 만족도&기타
6390,trenbe,google,20211014,브랜드 여러 개 보기 편하고 프로모션 잘 누리면 정가보다 싸게 살 수 있어서 종종 이용할 것 같아요,5,"UX/UI 편의성, 가격&프로모션, 상품 구색"
6391,trenbe,google,20211014,업데이트 해도 앱이 안열리네요,1,앱 오류
6392,trenbe,google,20211014,진짜 트렌비 어플업데이트하면 나오는고질병...... 업데이트 하라고해서 하면 안들어가짐...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 업데이트해도 계속하라고만 하고 안들어가짐ㅋㅋㅋㅋㅋㅋ할말없음,1,앱 오류
6393,trenbe,google,20211014,이것저것 모아두니까 짱 편해요! 신발 보다가 가방 보다가 지갑 보다가..ㅋ ㅋㅋㅋㅋ 시간 가는 줄 모르고 쇼핑하게 되네요,5,UX/UI 편의성
6394,trenbe,google,20211014,좋아요,5,전반적인 만족도&기타
6395,trenbe,google,20211014,상품을 10월8일 주문했고 10월15~19일 수령 가능하다고 안내가 되었는데 14일인 오늘도 현지바잉중이라고 해서 고객센터에 연락해보니 약관에 늦게 보내줄수도 있기 때문에 별일 아니라는 듯 안내를 받았고 확인해보고 연락을 주겠다더니 아직도 감감 무소식이네요. 최소한 티비에 광고를 할 정도면 투자도 받았을테고...내가 보기엔 투자자가 바보인 듯하네요..이렇게 고객을 관리 안 하는 기업을 무엇을 믿고 투자를 했는지...,1,"정품 안전성, UX/UI 편의성, 고객센터"
6396,trenbe,google,20211014,"실행하면 업로드 하라고 하고, 구글플레이 들어와보면 업뎃할 건 없고. 지웠다 깔아도 계속 그래요",1,앱 오류
6397,trenbe,google,20211014,업데이트하라면서 안보이죠?,4,앱 오류
6398,trenbe,google,20211014,신발이나 의류사이즈 설명이한국사이즈로 표기되면 더좋을듯합니다.사이즈가 정확치안아서 주문을 망설일때가 많습니다,4,상품 설명
6399,trenbe,google,20211014,업데이트 이드를하라해서 했는대 안되고 계속 업데이트 하라고만뜸,1,앱 오류
6400,trenbe,google,20211014,프로모션 잘 이용해서 진짜 저렴하게 구입했어요^-^,5,가격&프로모션
6401,trenbe,google,20211014,업데이트 후 접속하라는 멘트가 없어지질 않네요 검증 후 접속 가능하게 해주세요,3,앱 오류
6402,trenbe,google,20211014,업데이트 하라고 계속 뜹니다ㅠㅠ 앱 접속이 아예 안됩니다,5,앱 오류
6403,trenbe,google,20211014,업데이트했는데도 업데이트하라고 알람만 뜨고 접속이 안되요,3,앱 오류
6404,trenbe,google,20211014,업데이트했는데 앱들어가면 계속 업데이트하라고뜨네요.. 수정부탁드려요,3,앱 오류
6405,trenbe,google,20211014,Good!! Nice!!,5,전반적인 만족도&기타
6406,trenbe,google,20211014,백화점 안 가고 집에서 편하게 쇼핑할 수 있다니!!!!!,5,UX/UI 편의성
6407,trenbe,google,20211014,큰 맘 먹고 명품 가방 사겠다고 백화점 갔다가 매장은 들어가 보지도 못하고 집에 돌아왔었는데.. 이런 게 있었으면 진작 이용할 것 그랬어요~ ㅋ 이제 백화점 안 가고 트렌비 통해서 사려고요 ㅎㅎ,5,전반적인 만족도&기타
6408,trenbe,google,20211014,문의힘들고 반품비 비싸고 사람들 말 다 공감. 광고만 때리면 다 되는줄 아는 사이트.,1,"가격&프로모션, 배송, 고객센터"
6409,trenbe,google,20211014,상담해주시는 분 친절하시네요 명품 잘 몰라서 이것저것 여쭤봤는데.. 감사합니다 ㅎㅎ,5,고객센터
6410,trenbe,google,20211014,정품이니까 안심하고 구매할 수 있어서 좋아요,5,정품 안전성
6411,trenbe,google,20211014,업데이트가 안되는데 왜 이런가요??,4,앱 오류
6412,trenbe,google,20211014,그냥그래요 친절하지않음,2,고객센터
6413,trenbe,google,20211014,코시국에 여행도 못 가고 모아둔 돈으로 가방 하나 질렀어요~! 트렌비에 다 모여있으니까 이것저것 둘러보기 편하네요!,5,"UX/UI 편의성, 가격&프로모션"
6414,trenbe,google,20211014,업데이트가 안돼요. 앱 접속을 못하고 있습니다,1,앱 오류
6415,trenbe,google,20211014,신발 사이즈가 국내에 맞게 표시되어지면 구매자입장에서 선택하는데 조을것 같습니다.,4,상품 설명
6416,trenbe,google,20211014,업데이트하라고 해서 했는데 계속 업데이트하라고!!!!!,1,앱 오류
6417,trenbe,google,20211014,"대체 왜 앱을 깔아야 하는지 모르겠네요 쿠폰때문에? 오로지 그것밖에 없는게 어플의 존재이유인듯. 원단 상세설명도 없고 사진도 없는데다가 사이즈도 대충 사이즈가이드 뿐이고 실측사이즈도 없고 원단이라도 상세히 보려 확대하면 확대도 안되고, 대체 어플은 뭐하러 만들었지...",2,"앱 오류, 가격&프로모션, 상품 설명"
6418,trenbe,google,20211014,상품 주문하자마자 배송이 빨라서 너무기분이 좋았네요~,5,"배송, 상품 품질"
6419,trenbe,google,20211014,한 번에 볼 수 있는 거 짱짱 편함! 몰랐던 브랜드도 알 수 있고요~,5,"UX/UI 편의성, 상품 구색"
6420,trenbe,google,20211014,옛날부터 가지고 싶었던 가방 큰 맘 먹고 트렌비에서 샀어요! 백화점 직접 안 가고 살 수 있어서 좋네용,5,전반적인 만족도&기타
6421,trenbe,google,20211014,가격대가 다른곳에 비하면 괜찮구요 더 많은 상품 좀 올려주세요~,4,가격&프로모션
6422,trenbe,google,20211014,좋아요~,5,전반적인 만족도&기타
6423,trenbe,google,20211014,가방 사려고 알아보는데 한국에 없는 줄 알고 여기저기 찾다가 트렌비에 있는 거 보고 바로 샀어요 ㅠㅠ 다행이에요!,5,전반적인 만족도&기타
6424,trenbe,google,20211014,업데이트 안 됩니다,1,앱 오류
6425,trenbe,google,20211014,업데이트 후 어플이 열리지 않아요.계속 업데이트 문구 뜹니다. 확인부탁합니다.,4,앱 오류
6426,trenbe,google,20211014,업데이트하라고해도 안되고 최악,1,앱 오류
6427,trenbe,google,20211014,코로나라 여행도 못 가고 여행 자금으로 모아두던 적금 깨고 명품 가방 질렀어요 ㅎ 백화점 안 가고 방구석에 살 수 있어서 좋네요,5,전반적인 만족도&기타
6428,trenbe,apple,20211014,"이젠 유사한 브랜드도 많이 생겼는데 고객 불만은 콧등으로도 안 듣네요

커플 신발을 주문 했는데. 
남성 제품은 없어서 취소한다고 했더니
이미 보냈다면서 취소가 안됩니다

반품은 비용도 고객에게 부담시키면서 사과 내용이나 개선도 없습니다

얼마나 잘 나가는 브랜드인지 모르겠는데
400억이나 투자 받아서 CS로 고객확보 보다는 
 임원들 인건비나 늘리는게 아닌지요

문의를 해도 콜센터 직원이 메뉴얼대로 잘 대응은 해쥬시만 매우 형식적이구요
트랜비에서는 전혀 개입하지 않아요
피해는 고스라니 고객의 몫이죠",1,"UX/UI 편의성, 가격&프로모션, 배송, 상품 구색, 고객센터"
6429,trenbe,apple,20211014,트렌비 매번 다양한 프로모션 있어서 기회 잘 노렸다가 사면 완전 이득이더라고요 ㅎㅎ,5,"가격&프로모션, 상품 구색"
6430,trenbe,apple,20211014,알아 보니까 트렌비가 명품 직구로 유명한 곳이더라고요 ㅋㅋㅋ 이미 주변에서 구매하신 분들도 꽤 있고 해서 믿고 구입했습니다,5,정품 안전성
6431,mustit,apple,20211014,"머 다른 말 필요합니까? 머스트잇
쓰(스)면서 행복했던 리뷰 쓰고
트레비스 스캇 받고 앞으로도 머스트
잇만 사용할 예정입니다. 최고에요!!!",5,전반적인 만족도&기타
6432,trenbe,google,20211014,좋아요,5,전반적인 만족도&기타
6433,trenbe,google,20211014,굳,5,전반적인 만족도&기타
6434,trenbe,google,20211014,"업데이트창이 계속 뜨면서 접속이 안됩니다. 업데이트를 해도, 앱을 삭제하고 새로 설치해도 안됩니다.",1,앱 오류
6435,trenbe,google,20211014,업데이트할게없는데자꾸업더ㅣ이트하라고뜨고 사이트안들어가짐,1,앱 오류
6436,trenbe,google,20211014,트렌비 정품이라 믿고 구매해요~,5,정품 안전성
6437,trenbe,google,20211014,업데이트 떠서 업데이트 하려니 안되고 평소 에러도 많이 나네요 반응속도가 너무 느리기도 하고요 앱 사용하기 불편하네요,3,"UX/UI 편의성, 앱 오류"
6438,trenbe,google,20211014,현금영수증해달라고 문의드렸는더 답변이 없어 들어와보니 업데이트하라고 해서 업뎃하려니 안되고 튕깁니다,1,"앱 오류, 고객센터"
6439,trenbe,google,20211014,프로모션 이용해서 사니까 원래 가격 보다 조금 더 착하게 살 수 있었어요! ㅎㅎ,5,가격&프로모션
6440,trenbe,google,20211013,정품만 있어서 좋네요!! 안심하고 구매할게요 이제...,5,정품 안전성
6441,trenbe,google,20211013,원래도 사람 많은데 가는 거 싫어해서 백화점 안 가는데 이 시국이니까 더 가기 싫더라고요 명품은 얻이서 사나 싶었는데 트렌비가 있는 줄 몰랐다가 이번에 알게 됐네요 진작에 알았으면 좋았을 걸 잘 쓰고 있습니다.,5,전반적인 만족도&기타
6442,trenbe,google,20211013,"전반적으로 표기된 할인율에 거품이 많은듯. 어떤 기준으로 책정하는지는 모르겠지만. 어떤 시계를 구매하는데, 무려 49프로 할인가격으로 팔길래 엄청 혜택인줄 살뻔했는데. 보니까 백화점 공식몰에서 그냥 상시 판매 가격이랑 비슷. 오히려 여러 혜택 받으니까 백화점이 더 이득인듯. 사후서비스도 그냥 백화점에 가면 바로 해주니까 훨씬편하고.",1,"UX/UI 편의성, 가격&프로모션, 상품 구색, 상품 설명"
6443,trenbe,google,20211013,해외브랜드 쇼핑하기 좋아용,5,상품 구색
6444,trenbe,google,20211013,다양한 브랜드 한번에 볼 수 있어서 좋음.. 복잡한 거 딱 질색인 성격인데 굳!!,5,상품 구색
6445,trenbe,google,20211013,친구한테 추천했더니 친구도 좋대요~ 할인 받아서 물건 잘 사고 있습니다.,5,가격&프로모션
6446,trenbe,google,20211013,엄마 생신 선물 고민하다가 큰맘 먹고 명품 가방 하나 사드렸어요! 정품이라 믿고 살 수 있어서 좋네요 ㅎㅎ,5,정품 안전성
6447,trenbe,google,20211013,명품 쇼핑 한 번에 할 수 있는 곳 드디어 찾았어요! ㅠㅠ 저 같이 명품 잘 모르는 사람도 편하게 볼 수 있어서 좋아요,5,UX/UI 편의성
6448,mustit,google,20211013,상중하 브랜드가 더있었으면 좋겠네요,4,상품 구색
6449,trenbe,google,20211013,브랜드가 많으니까 확실히 볼게 많아요 집에 누워서 쇼핑하면 시간 가는 줄 모릅니다.,5,상품 구색
6450,balaan,google,20211013,완전 허접하다.. 그리고 지난 상품을 쎄일무지 한것처럼,1,전반적인 만족도&기타
6451,trenbe,google,20211012,개굿,5,전반적인 만족도&기타
6452,trenbe,google,20211012,정품 프로세스 완전 잘 되어 있네요! 믿을 수 있어서 좋아요!!!,5,정품 안전성
6453,trenbe,google,20211012,무조건 정품만 취급해서 좋음,5,정품 안전성
6454,trenbe,google,20211012,브랜드를 많이 모아두니까 잘 몰랐던 브랜드도 구경할 수 있어서 좋았어요,5,상품 구색
6455,trenbe,google,20211012,고객센터 직원분이 친절하셔서 좋았어요 제가 이것저것 많이 물어봤는데 친절하게 설명해주셨어요,5,"상품 설명, 고객센터"
